Date,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Deliverable Volume,%Deliverble
16-05-2011,1328.9,1331,1294.3,1299,1299.65,1308.85,284556,3.72442E+13,148248,0.521
17-05-2011,1302,1320,1285,1319,1310.15,1301.51,345369,4.49502E+13,166733,0.4828
18-05-2011,1317.1,1329.8,1260.3,1284.4,1287.4,1296.27,2270962,2.94377E+14,456979,0.2012
19-05-2011,1300,1309.8,1286.3,1301,1292.9,1297.06,582485,7.55516E+13,240654,0.4132
20-05-2011,1298,1335.4,1294,1328.8,1330.8,1319.25,594444,7.84222E+13,319332,0.5372
23-05-2011,1320,1323,1297.1,1305,1305.05,1305.26,363973,4.75079E+13,207859,0.5711
24-05-2011,1327,1327,1301.5,1315.95,1311.55,1310.66,249414,3.26898E+13,149381,0.5989
25-05-2011,1309,1309.1,1282.1,1286.35,1290.25,1289.48,514221,6.63077E+13,361916,0.7038
26-05-2011,1299,1307,1285.05,1290,1297.05,1297.8,493544,6.40524E+13,356331,0.722
27-05-2011,1301,1322,1288.2,1310,1316.5,1305.29,460670,6.0131E+13,309523,0.6719
30-05-2011,1320,1336,1305.15,1325,1327.9,1322.74,283192,3.74589E+13,181641,0.6414
31-05-2011,1327.9,1354,1327.9,1342,1344.5,1344.03,395629,5.31739E+13,237253,0.5997
01-06-2011,1346.2,1364.9,1325,1330,1335.6,1343.36,577275,7.75489E+13,357565,0.6194
02-06-2011,1325,1374.8,1310.6,1368,1368.5,1355.41,669185,9.07019E+13,308672,0.4613
03-06-2011,1375,1389,1367.15,1375.8,1375.8,1377.93,360138,4.96243E+13,196713,0.5462
06-06-2011,1360,1368.9,1338,1358.75,1361.7,1353.24,214882,2.90786E+13,102078,0.475
07-06-2011,1360,1360,1339.4,1349.8,1350.05,1349.36,246553,3.32689E+13,135761,0.5506
08-06-2011,1351,1352,1325,1329,1330.9,1340.18,172948,2.31781E+13,80198,0.4637
09-06-2011,1338.5,1344,1321.4,1332,1333.4,1333.6,173463,2.31331E+13,68059,0.3924
10-06-2011,1336,1338.8,1319.2,1322.1,1324.85,1327.42,222635,2.9553E+13,123559,0.555
13-06-2011,1334.9,1347.9,1328,1347.6,1345.1,1340.97,301987,4.04954E+13,154310,0.511
14-06-2011,1345.25,1377,1345.25,1376,1373.65,1365.48,301741,4.12023E+13,177347,0.5877
15-06-2011,1378,1379.2,1362.35,1365,1369.7,1369.7,387760,5.31113E+13,281807,0.7268
16-06-2011,1365,1365,1340,1352.5,1344.95,1346.1,340304,4.58083E+13,254145,0.7468
17-06-2011,1340.25,1364.45,1331.25,1333.55,1342.7,1349.9,175279,2.36609E+13,117164,0.6684
20-06-2011,1333,1343.7,1295,1322,1311.8,1313.6,413744,5.43493E+13,280943,0.679
21-06-2011,1320,1329,1306.25,1326.75,1321.35,1316.56,363199,4.78173E+13,280050,0.7711
22-06-2011,1325.65,1347,1321.5,1345,1342.45,1335.42,124333,1.66037E+13,64788,0.5211
23-06-2011,1344,1399.85,1326.6,1337,1336.55,1336.86,159166,2.12782E+13,103137,0.648
24-06-2011,1340,1395,1339.95,1381,1387.75,1370.68,568712,7.79521E+13,371635,0.6535
27-06-2011,1391,1444,1375,1380,1383.3,1413.38,656355,9.27677E+13,423508,0.6452
28-06-2011,1389.7,1425.25,1380.05,1425,1420.1,1408.57,269656,3.7983E+13,118109,0.438
29-06-2011,1394,1419,1385,1403.5,1401.85,1405.18,545318,7.66267E+13,335185,0.6147
30-06-2011,1414.8,1420.75,1396,1408.45,1407.1,1406.3,621078,8.73421E+13,427738,0.6887
01-07-2011,1432.1,1438.8,1405,1420,1423.15,1417.08,215369,3.05195E+13,129460,0.6011
04-07-2011,1452.8,1452.8,1420,1424,1424.45,1429.48,176103,2.51736E+13,61514,0.3493
05-07-2011,1425.9,1445,1422.4,1425.4,1427.7,1433.8,270435,3.87749E+13,149430,0.5526
06-07-2011,1417,1443,1417,1441,1437.25,1430.71,242012,3.46248E+13,159026,0.6571
07-07-2011,1433,1464,1428.5,1450,1455.95,1446.01,413183,5.97467E+13,257932,0.6243
08-07-2011,1462.5,1476.5,1452.5,1457.8,1459.8,1470.16,284939,4.18907E+13,178019,0.6248
11-07-2011,1460.05,1463,1439.65,1450,1452.1,1450.99,243921,3.53926E+13,161788,0.6633
12-07-2011,1440.5,1455,1415,1428.85,1425.85,1427.27,203996,2.91157E+13,127523,0.6251
13-07-2011,1435,1458,1430.2,1455.15,1451.8,1444.94,234212,3.38421E+13,139754,0.5967
14-07-2011,1459,1463.2,1406.3,1430.05,1430.7,1425.22,1165031,1.66043E+14,407545,0.3498
15-07-2011,1415.3,1429,1406,1425.65,1422.2,1416.31,308621,4.37103E+13,108954,0.353
18-07-2011,1425.65,1435,1410,1420,1416.9,1418.74,214540,3.04376E+13,110141,0.5134
19-07-2011,1428.7,1443,1413.3,1432,1434.75,1429.1,271726,3.88323E+13,141234,0.5198
20-07-2011,1440,1448.2,1417.05,1424,1424.55,1431.14,174533,2.49781E+13,64805,0.3713
21-07-2011,1427,1433.75,1410,1420,1419.5,1422.87,213747,3.04133E+13,113862,0.5327
22-07-2011,1430,1450.2,1427.55,1443.1,1448.55,1440,242857,3.49715E+13,147681,0.6081
25-07-2011,1449.4,1456,1431.25,1446.9,1446.4,1445.09,329369,4.75966E+13,219110,0.6652
26-07-2011,1446,1453.85,1417.05,1423.15,1425.75,1426.15,291149,4.15223E+13,184328,0.6331
27-07-2011,1425,1445.05,1418.4,1434,1434.4,1431.25,301919,4.32121E+13,206855,0.6851
28-07-2011,1433.5,1453,1418.25,1447.15,1448.35,1440.93,257304,3.70758E+13,162264,0.6306
29-07-2011,1447,1482,1430.8,1470,1469.6,1458.64,520835,7.5971E+13,364041,0.699
01-08-2011,1472.5,1497.4,1472.5,1479.1,1486.4,1486.6,340907,5.06792E+13,230813,0.6771
02-08-2011,1479.45,1504.85,1476,1480.1,1484.8,1488.75,355385,5.2908E+13,193922,0.5457
03-08-2011,1461.1,1474,1446.55,1456.05,1454.65,1459.32,315262,4.60068E+13,143330,0.4546
04-08-2011,1455,1459.4,1412,1425,1419.65,1435.5,242418,3.47991E+13,122339,0.5047
05-08-2011,1397,1419.8,1356.25,1403.85,1398.55,1390.04,290820,4.04252E+13,123337,0.4241
08-08-2011,1362.25,1447.3,1362.25,1414.9,1415.7,1410.93,439840,6.20585E+13,218351,0.4964
09-08-2011,1359,1468.9,1356,1439.45,1426.2,1430.6,598448,8.56137E+13,255383,0.4267
09-08-2011,1359,1468.9,1356,1439.45,1426.2,1430.6,598448,8.56137E+13,255383,0.4267
10-08-2011,1441,1493.65,1427.5,1479,1486.05,1471.81,589716,8.67953E+13,323757,0.549
11-08-2011,1475,1484.5,1449.95,1455.05,1456.85,1468.4,363465,5.3371E+13,214447,0.59
12-08-2011,1465,1468.95,1440,1458,1454.55,1453.27,423239,6.15081E+13,269345,0.6364
16-08-2011,1460,1471.9,1448.5,1459.95,1456.35,1463.05,259015,3.78953E+13,172803,0.6672
17-08-2011,1465,1473.05,1435,1452.2,1452.4,1454.68,236156,3.43531E+13,109212,0.4625
18-08-2011,1450.25,1457.95,1403.2,1438,1437.75,1428.67,497113,7.10208E+13,296308,0.5961
19-08-2011,1413,1454.5,1400.85,1429.8,1427.15,1433.19,450277,6.4533E+13,243847,0.5415
22-08-2011,1429.8,1491.8,1401.25,1482,1481.25,1446.39,550604,7.96387E+13,276810,0.5027
23-08-2011,1485,1570.5,1470,1545,1544.85,1535.55,708844,1.08846E+14,318838,0.4498
24-08-2011,1559,1565.9,1491.75,1522.85,1516.05,1524.75,546455,8.33209E+13,261256,0.4781
25-08-2011,1520.25,1560,1502.2,1525.35,1517.4,1525.65,624893,9.53367E+13,325819,0.5214
26-08-2011,1515,1542.5,1480,1493,1503.7,1518.32,488399,7.41548E+13,322215,0.6597
29-08-2011,1505,1617,1505,1566,1573.55,1571.01,1010232,1.58709E+14,668510,0.6617
30-08-2011,1589,1590,1548.4,1582.95,1573.55,1564.37,643577,1.0068E+14,376549,0.5851
02-09-2011,1639,1639.5,1586,1635.7,1628.1,1610.12,679766,1.0945E+14,387020,0.5693
05-09-2011,1624,1689.7,1612.35,1668,1667,1652.24,712904,1.17789E+14,387605,0.5437
06-09-2011,1670,1694.85,1628.1,1646,1643.7,1658.74,586133,9.72245E+13,306884,0.5236
07-09-2011,1645.7,1672,1631,1640,1640.45,1649.59,407606,6.72382E+13,138868,0.3407
08-09-2011,1638.2,1648.9,1601.8,1627.35,1625,1618.13,472420,7.64436E+13,212057,0.4489
09-09-2011,1628,1650,1623.15,1628.05,1625.45,1634.28,297225,4.8575E+13,151431,0.5095
12-09-2011,1606,1620,1565,1569.25,1573.35,1583.6,358546,5.67794E+13,170446,0.4754
13-09-2011,1584.95,1626.65,1573.55,1600,1600.15,1601.92,389232,6.2352E+13,176232,0.4528
14-09-2011,1605,1642.6,1580.5,1629.1,1629.3,1625.21,794550,1.29131E+14,499390,0.6285
15-09-2011,1635,1642.5,1606,1630,1628.6,1624.35,316196,5.13614E+13,152037,0.4808
16-09-2011,1630.25,1638.45,1610,1615,1626.15,1626.66,317907,5.17127E+13,176990,0.5567
19-09-2011,1629.85,1631,1592.2,1609,1601.95,1608.76,278761,4.48459E+13,130712,0.4689
20-09-2011,1607,1630,1605.3,1629.5,1628.1,1624.47,291674,4.73816E+13,168778,0.5787
21-09-2011,1628.15,1633.5,1595.1,1604,1603.1,1616.1,263863,4.26428E+13,133695,0.5067
22-09-2011,1595,1595,1536.6,1539.8,1542.35,1555.38,565257,8.79192E+13,362158,0.6407
23-09-2011,1535,1565.6,1520.85,1550,1548.6,1546.11,508073,7.85539E+13,293162,0.577
26-09-2011,1551,1551,1485,1506,1509,1508.95,468201,7.06491E+13,258705,0.5526
27-09-2011,1525,1550,1509.4,1543,1545.4,1535.45,483498,7.42388E+13,316464,0.6545
28-09-2011,1545.85,1545.85,1502.3,1515,1515.4,1516.22,821979,1.2463E+14,670278,0.8154
29-09-2011,1505,1548.3,1494,1540.1,1539,1528.63,564047,8.62217E+13,356435,0.6319
30-09-2011,1530,1565.45,1514,1536.05,1535.95,1539.47,386423,5.94888E+13,212881,0.5509
03-10-2011,1525,1548.9,1502.45,1515,1519.5,1523.68,474547,7.23056E+13,291844,0.615
04-10-2011,1519.5,1533.15,1477.2,1490,1493.6,1504.66,482145,7.25463E+13,244909,0.508
05-10-2011,1501.9,1514.5,1482.3,1500.7,1497.95,1497.2,289106,4.32849E+13,137121,0.4743
07-10-2011,1517.4,1538.5,1489.1,1514.8,1503.1,1516.26,414572,6.28598E+13,276408,0.6667
10-10-2011,1495.1,1572.9,1493.1,1565,1553.55,1533.08,420110,6.44062E+13,266602,0.6346
11-10-2011,1568,1589.5,1568,1578.75,1578.75,1580.69,648631,1.02528E+14,498884,0.7691
12-10-2011,1585,1616.95,1557,1587,1586.25,1589.6,626689,9.96187E+13,352360,0.5623
13-10-2011,1586.5,1604.9,1577.05,1581.8,1586.3,1591.01,303763,4.83289E+13,188523,0.6206
14-10-2011,1586.3,1639.95,1580.05,1635,1633.4,1610.56,310643,5.0031E+13,143542,0.4621
17-10-2011,1648,1662.65,1626.25,1656.05,1654.35,1643.99,320667,5.27173E+13,161022,0.5021
18-10-2011,1635,1649.95,1598.55,1605,1607.65,1615.04,261766,4.22762E+13,120951,0.4621
19-10-2011,1624,1648,1621.5,1642,1636.65,1635.2,509465,8.33077E+13,315004,0.6183
20-10-2011,1643,1655,1555.15,1602.7,1613.55,1608.18,1371301,2.2053E+14,452689,0.3301
21-10-2011,1629,1654.95,1614.4,1643.6,1641.3,1640.41,692109,1.13534E+14,411141,0.594
24-10-2011,1662,1706,1656,1694.2,1694.4,1690.93,645780,1.09197E+14,335580,0.5197
24-10-2011,1662,1706,1656,1694.2,1694.4,1690.93,645780,1.09197E+14,335580,0.5197
25-10-2011,1705,1764.8,1678.65,1760.05,1751.65,1721.61,515279,8.87109E+13,201632,0.3913
26-10-2011,1755.25,1766,1752.1,1765,1757.6,1757.53,109807,1.92989E+13,36545,0.3328
28-10-2011,1799.7,1823.55,1751,1754.7,1756.7,1779.12,487888,8.68011E+13,266771,0.5468
31-10-2011,1763,1769.65,1721.25,1740,1729.9,1747.49,319157,5.57725E+13,175194,0.5489
01-11-2011,1728.4,1750,1691,1722,1713.5,1714.51,317896,5.45036E+13,156896,0.4935
02-11-2011,1705,1747.95,1700,1720,1718.6,1730.4,460966,7.97657E+13,174731,0.3791
03-11-2011,1728.25,1735,1703,1734.9,1727.9,1719.9,203849,3.50599E+13,81094,0.3978
04-11-2011,1769,1769.3,1710,1748,1744.75,1741.6,396363,6.90308E+13,234051,0.5905
08-11-2011,1738,1753.9,1717.15,1720,1724,1731.61,186399,3.2277E+13,85243,0.4573
09-11-2011,1735,1747,1704.3,1715,1715,1722.39,422171,7.27142E+13,200447,0.4748
11-11-2011,1715,1754,1696.55,1746,1745.55,1733.76,360380,6.24813E+13,199568,0.5538
14-11-2011,1757,1774.9,1732.6,1740.8,1737.85,1758.85,251453,4.42268E+13,116320,0.4626
15-11-2011,1735,1756,1706,1708.25,1716.25,1734.83,220537,3.82593E+13,91137,0.4133
16-11-2011,1725,1740,1690.05,1731.4,1725.7,1716.26,232273,3.98641E+13,96715,0.4164
17-11-2011,1725,1737.8,1712.1,1725,1718.2,1726.44,239797,4.13996E+13,138392,0.5771
18-11-2011,1710,1727.9,1685.05,1694.1,1692.4,1706.86,237212,4.04888E+13,94834,0.3998
21-11-2011,1681.5,1698.75,1615,1625.1,1623.25,1643.88,381310,6.26827E+13,176951,0.4641
22-11-2011,1629.95,1633.05,1580,1605.25,1600.1,1599.47,620320,9.92184E+13,351676,0.5669
23-11-2011,1599,1611.95,1565.8,1607,1600.05,1584.43,434677,6.88716E+13,239984,0.5521
24-11-2011,1601.8,1676.9,1567.55,1640,1654.8,1627.87,770419,1.25414E+14,387979,0.5036
25-11-2011,1650,1673.8,1630.45,1637.25,1639.25,1648.79,711745,1.17352E+14,449166,0.6311
28-11-2011,1647,1666.85,1597.65,1616.9,1617.9,1622.15,602501,9.7735E+13,324460,0.5385
29-11-2011,1616,1656,1604.4,1654,1649.1,1633.7,637470,1.04144E+14,376200,0.5901
30-11-2011,1648,1689,1631.45,1678,1669,1664.7,549026,9.13964E+13,236885,0.4315
01-12-2011,1700,1729.8,1696.65,1699.35,1703.85,1709.64,427820,7.3142E+13,250769,0.5862
02-12-2011,1695.25,1720,1678.55,1715,1714.55,1703.71,572981,9.76192E+13,236426,0.4126
05-12-2011,1715.4,1725,1685.1,1700,1700.3,1696.94,294590,4.99902E+13,123764,0.4201
07-12-2011,1714.9,1731.6,1688.35,1726,1724.45,1715.64,445761,7.64766E+13,180286,0.4044
08-12-2011,1723.9,1739,1715,1728,1728.1,1727.06,674181,1.16435E+14,421525,0.6252
09-12-2011,1719,1719,1656.5,1669,1670.35,1676.76,496143,8.31915E+13,229244,0.4621
12-12-2011,1694,1694.55,1618,1635,1631.1,1636.19,383792,6.27956E+13,194520,0.5068
13-12-2011,1612.35,1668,1612.35,1667.5,1659.85,1645.38,312977,5.14966E+13,118986,0.3802
14-12-2011,1660,1685,1640.05,1648.8,1649.1,1665.28,585662,9.75292E+13,326339,0.5572
15-12-2011,1638,1660,1626.25,1660,1651.65,1648.1,330750,5.4511E+13,157950,0.4776
16-12-2011,1653,1707.9,1635.3,1660,1650.75,1680.35,646551,1.08643E+14,317988,0.4918
19-12-2011,1650.75,1657.9,1626,1639.05,1641.1,1640.47,347378,5.69863E+13,173494,0.4994
20-12-2011,1654.95,1661.85,1594.9,1603,1600.65,1622.2,497259,8.06655E+13,264766,0.5325
21-12-2011,1630,1630,1567.6,1617.2,1614.3,1598.61,575749,9.20398E+13,278213,0.4832
22-12-2011,1591,1620,1582.15,1614.2,1611.75,1605.45,410356,6.58805E+13,213159,0.5194
23-12-2011,1620,1620,1588,1598.8,1598.55,1597.32,315520,5.03987E+13,166276,0.527
26-12-2011,1599.1,1619,1593.25,1612,1611.15,1609.67,199783,3.21585E+13,94727,0.4741
27-12-2011,1615,1634.3,1600.95,1630,1625.5,1622.83,278288,4.51614E+13,118267,0.425
28-12-2011,1626,1642.7,1596,1600.2,1609.85,1616.42,270036,4.36492E+13,110681,0.4099
29-12-2011,1599.95,1612.4,1594.3,1601.9,1602.35,1601.74,467321,7.48528E+13,283251,0.6061
30-12-2011,1612,1616.4,1581.2,1590,1591.4,1591.64,253010,4.02701E+13,116629,0.461
02-01-2012,1600,1600,1442,1466.3,1475.5,1480.94,1562234,2.31357E+14,524668,0.3358
03-01-2012,1477.7,1503.2,1450,1492.25,1494.5,1478.87,1571131,2.3235E+14,516251,0.3286
04-01-2012,1500,1500,1414.55,1427,1425.55,1435.55,1409364,2.02321E+14,604872,0.4292
05-01-2012,1425,1474,1420,1469,1468.6,1454.54,706451,1.02756E+14,259441,0.3672
06-01-2012,1451.65,1473.05,1441.1,1456.5,1456.75,1453.7,610087,8.86884E+13,249318,0.4087
07-01-2012,1468.9,1468.9,1445,1445.5,1448.45,1451.66,40007,5.80767E+12,9322,0.233
09-01-2012,1441,1448,1408.65,1422,1422.35,1422.9,642117,9.13666E+13,289707,0.4512
10-01-2012,1425.95,1464,1425.1,1433,1429.5,1437.71,785660,1.12955E+14,417354,0.5312
11-01-2012,1436.9,1464,1428,1456.95,1456.9,1449.72,579709,8.40416E+13,270054,0.4658
12-01-2012,1463,1486,1456.9,1478,1475.6,1472.85,401787,5.91771E+13,176303,0.4388
13-01-2012,1487.85,1489.15,1420.9,1430.05,1430.75,1443.59,781805,1.12861E+14,446265,0.5708
16-01-2012,1430,1444,1407.2,1423.6,1423.55,1424.05,961687,1.36949E+14,612326,0.6367
17-01-2012,1427.1,1462,1427.1,1454.25,1452.5,1451.36,844361,1.22547E+14,505683,0.5989
18-01-2012,1465,1472,1440.1,1453,1454.75,1454.66,574832,8.36183E+13,269160,0.4682
19-01-2012,1466.5,1482.4,1425,1471.25,1467.75,1456.14,1758437,2.56054E+14,432827,0.2461
20-01-2012,1470,1575,1461,1565,1561.35,1537.91,2163086,3.32664E+14,1166518,0.5393
23-01-2012,1561.35,1591.65,1551,1569.5,1574.55,1569.35,678084,1.06415E+14,317938,0.4689
24-01-2012,1580,1597,1555.85,1577,1580.65,1574.33,565749,8.90678E+13,231131,0.4085
25-01-2012,1584.95,1609.6,1568.9,1588,1587.85,1585.56,705819,1.11912E+14,458715,0.6499
27-01-2012,1598,1601.05,1524,1540.1,1539.75,1551.14,934981,1.45029E+14,528194,0.5649
30-01-2012,1534.95,1560.95,1526,1552,1550.2,1548.02,441162,6.82929E+13,241474,0.5474
31-01-2012,1569.75,1610,1532.2,1601,1601.3,1589.7,895498,1.42358E+14,569039,0.6354
01-02-2012,1621,1639.8,1585.2,1613.05,1610.8,1614.46,567315,9.15909E+13,179116,0.3157
02-02-2012,1620.3,1625,1588,1609.4,1607.45,1606.61,570411,9.16429E+13,241688,0.4237
03-02-2012,1609,1636,1602.05,1606,1611.85,1618.25,408579,6.61182E+13,174115,0.4261
06-02-2012,1633.9,1647,1615,1639,1640.7,1633.55,534972,8.73903E+13,300290,0.5613
07-02-2012,1650,1660,1624.05,1628.55,1636.85,1642.11,499011,8.19432E+13,206672,0.4142
08-02-2012,1640,1662,1631.3,1650,1649.45,1649.45,451371,7.44512E+13,256246,0.5677
09-02-2012,1650,1708.75,1637.9,1708,1701.7,1683.23,462615,7.78689E+13,266015,0.575
10-02-2012,1709,1749,1702.15,1740,1736.05,1720.21,435583,7.49293E+13,230731,0.5297
13-02-2012,1736.05,1764,1734,1747.95,1748.15,1750.33,384318,6.72683E+13,237812,0.6188
14-02-2012,1753.35,1753.35,1716.6,1741,1732.35,1729.94,273347,4.72875E+13,148565,0.5435
15-02-2012,1745,1765,1739,1744.85,1747.7,1751.07,303764,5.31913E+13,171691,0.5652
16-02-2012,1727.9,1833,1720,1800.7,1811.6,1779.45,579458,1.03112E+14,250861,0.4329
17-02-2012,1820,1824.95,1775.75,1804,1804.35,1798.78,558701,1.00498E+14,352750,0.6314
21-02-2012,1790.25,1828,1790,1810,1809.25,1807.24,502041,9.07307E+13,320663,0.6387
22-02-2012,1810,1840,1786.75,1802,1803.5,1807.35,548854,9.91972E+13,357266,0.6509
23-02-2012,1795,1818.9,1775,1790,1785.8,1791.66,433250,7.76237E+13,207013,0.4778
24-02-2012,1791,1809.95,1753,1770,1762.9,1774.33,284890,5.05489E+13,150930,0.5298
27-02-2012,1760,1773.25,1681.15,1717,1706.1,1719.23,348072,5.98416E+13,153601,0.4413
28-02-2012,1715,1777.25,1712.35,1776,1766.5,1743.25,256852,4.47758E+13,116550,0.4538
29-02-2012,1775,1843.35,1775,1805.5,1801.6,1808.86,574365,1.03895E+14,325535,0.5668
01-03-2012,1803.45,1818.35,1744.85,1770,1774.2,1769.22,440508,7.79354E+13,250504,0.5687
02-03-2012,1798,1798,1735,1737.1,1749.95,1752.22,467694,8.19502E+13,260294,0.5565
03-03-2012,1755,1755,1732,1735.9,1737.35,1741.73,13193,2.29786E+12,4263,0.3231
05-03-2012,1725,1730,1693.15,1710,1701.9,1703.42,237483,4.04534E+13,133770,0.5633
06-03-2012,1690,1754.9,1665,1712,1703.95,1719.57,706514,1.2149E+14,407180,0.5763
07-03-2012,1718.95,1754,1690.9,1737,1733.2,1732.44,450671,7.80762E+13,243416,0.5401
09-03-2012,1766,1775,1739.4,1754,1752.85,1756.11,475893,8.35718E+13,314339,0.6605
12-03-2012,1760,1808.3,1753.75,1786.35,1787.75,1785.18,398121,7.10717E+13,183927,0.462
13-03-2012,1787.05,1804.6,1768.3,1786.7,1782.95,1784.18,382659,6.82734E+13,220360,0.5759
14-03-2012,1798.5,1809,1754.55,1765,1764.85,1776.92,592470,1.05277E+14,383999,0.6481
15-03-2012,1758,1769.75,1728.8,1734,1736.1,1742.55,225533,3.93002E+13,113733,0.5043
16-03-2012,1736.1,1757.1,1715,1719.95,1721.65,1736,302574,5.25267E+13,106206,0.351
19-03-2012,1715.05,1734.3,1693.55,1703,1710.75,1709.06,224501,3.83686E+13,125569,0.5593
20-03-2012,1714.9,1714.9,1665.1,1685,1688.8,1684.81,234741,3.95494E+13,85721,0.3652
21-03-2012,1681.5,1739.75,1669.4,1730,1734,1718.43,252017,4.33074E+13,108324,0.4298
22-03-2012,1732.95,1745,1671.5,1679.95,1688.6,1716.7,245862,4.2207E+13,132840,0.5403
23-03-2012,1685,1743.1,1647,1719.05,1709.35,1688.76,293408,4.95495E+13,83125,0.2833
26-03-2012,1720,1720,1653,1653,1661.9,1682.25,254243,4.27701E+13,114945,0.4521
27-03-2012,1673,1682.8,1650,1662.05,1662,1663.76,242898,4.04125E+13,111715,0.4599
28-03-2012,1668,1668,1619.95,1642,1637.8,1638.43,216604,3.5489E+13,76867,0.3549
29-03-2012,1636,1661.15,1612.1,1655,1652.7,1638.34,354863,5.81385E+13,196359,0.5533
30-03-2012,1660,1687.55,1649.2,1684.9,1678.8,1666.29,300425,5.00596E+13,167127,0.5563
02-04-2012,1687,1696,1636.15,1654.1,1655.2,1652.63,397504,6.56927E+13,188408,0.474
03-04-2012,1664,1670,1638.65,1642.1,1647.4,1656.77,315878,5.23338E+13,141156,0.4469
04-04-2012,1634,1647.8,1625.05,1635,1633.45,1635.17,207675,3.39584E+13,86971,0.4188
09-04-2012,1629.2,1658.25,1617.05,1649.05,1650.75,1644.66,278437,4.57934E+13,137380,0.4934
10-04-2012,1658.7,1665.9,1635,1646.65,1647.55,1652.86,207760,3.43399E+13,93732,0.4512
11-04-2012,1648,1655,1622.3,1635,1633.75,1637.56,261929,4.28925E+13,171707,0.6555
12-04-2012,1650.8,1650.8,1631,1633.05,1637.85,1640,232192,3.80794E+13,142879,0.6153
13-04-2012,1635.2,1687.1,1631.45,1637.7,1639.45,1667.12,296474,4.94257E+13,145544,0.4909
16-04-2012,1644.8,1660.35,1632.65,1647.25,1649.5,1651.82,141174,2.33194E+13,65808,0.4661
17-04-2012,1650,1679.9,1635.15,1677,1672.35,1668.71,310645,5.18377E+13,176734,0.5689
18-04-2012,1680,1735,1678,1715.9,1716.05,1720.28,365607,6.28947E+13,216008,0.5908
19-04-2012,1726,1739.85,1719.05,1732.1,1729.7,1730.09,321788,5.56722E+13,192930,0.5996
20-04-2012,1718.55,1758,1676.2,1713.7,1708.7,1726.09,277764,4.79446E+13,114217,0.4112
23-04-2012,1710.1,1719.8,1666.2,1669.65,1675.7,1692.89,271771,4.60078E+13,192772,0.7093
24-04-2012,1665.4,1685,1635,1647.1,1648.05,1653.97,273272,4.51983E+13,170909,0.6254
25-04-2012,1642.1,1686.8,1640.65,1654.3,1654.7,1660.67,348725,5.79117E+13,188318,0.54
26-04-2012,1648.5,1668.85,1601,1610.1,1606.45,1617.62,507708,8.21276E+13,301437,0.5937
27-04-2012,1610,1634,1580,1581,1582.4,1599.3,250912,4.01283E+13,113453,0.4522
28-04-2012,1599,1599,1578.6,1593,1591.05,1589.97,13002,2.06728E+12,3879,0.2983
30-04-2012,1594.9,1630.8,1578.4,1623.05,1624.45,1602.48,569158,9.12067E+13,415922,0.7308
02-05-2012,1624,1638.9,1585,1594.8,1592.15,1604.36,455150,7.30223E+13,266124,0.5847
03-05-2012,1586,1590,1524.3,1557.8,1560.5,1558.19,747841,1.16528E+14,417455,0.5582
04-05-2012,1559,1559,1492,1505,1502.95,1508.47,1206447,1.81989E+14,883580,0.7324
07-05-2012,1495,1529.85,1470.4,1515.1,1518.1,1502.79,849042,1.27593E+14,632518,0.745
08-05-2012,1525,1532.2,1481.1,1490.05,1489.95,1503.64,721085,1.08425E+14,437115,0.6062
09-05-2012,1480,1528.5,1471.85,1526,1518.2,1497.88,449675,6.7356E+13,275507,0.6127
10-05-2012,1527.05,1548.95,1492,1505,1503.75,1523.56,363771,5.54227E+13,157120,0.4319
11-05-2012,1490,1566.1,1486.1,1560,1558.15,1533.9,324933,4.98416E+13,155560,0.4787
14-05-2012,1577,1599,1551.1,1586.15,1586.9,1581.11,771726,1.22018E+14,510474,0.6615
15-05-2012,1582.25,1619,1567.4,1607.1,1608.65,1592.68,564739,8.99447E+13,315119,0.558
16-05-2012,1595,1629,1572.65,1626,1614.35,1596.1,420813,6.71658E+13,240579,0.5717
17-05-2012,1630,1637.5,1561,1570.1,1575.35,1596.06,1347787,2.15115E+14,500363,0.3712
18-05-2012,1534,1555,1523.25,1530,1528.5,1533.36,419088,6.42614E+13,150969,0.3602
21-05-2012,1535.2,1540,1498,1522.8,1517.45,1515.61,438608,6.64759E+13,170073,0.3878
22-05-2012,1521,1537,1494.05,1496,1507.25,1512.53,537075,8.1234E+13,311910,0.5808
23-05-2012,1496,1496.55,1475.25,1485,1487,1485.01,662611,9.83987E+13,483224,0.7293
24-05-2012,1469,1508,1455.1,1506,1500.65,1482.65,317883,4.71308E+13,72632,0.2285
25-05-2012,1507.15,1525,1481.1,1497.75,1492.75,1494.59,508349,7.59772E+13,266645,0.5245
28-05-2012,1495,1519.95,1490,1511,1515.9,1507.55,222665,3.35678E+13,78853,0.3541
29-05-2012,1525,1533.05,1494,1531,1529.25,1514.38,502749,7.61351E+13,269696,0.5364
30-05-2012,1526,1529,1505.05,1514,1521,1518.09,320035,4.85841E+13,203165,0.6348
31-05-2012,1500,1530.9,1496.15,1516,1511.4,1514.25,557963,8.44895E+13,369759,0.6627
01-06-2012,1508,1514.4,1485.1,1500,1498.8,1495.52,513157,7.67435E+13,366661,0.7145
04-06-2012,1480,1504.5,1452.8,1491,1496.45,1476.29,354252,5.22979E+13,192146,0.5424
05-06-2012,1482.65,1498.9,1480,1492.3,1492.3,1491.18,562186,8.38323E+13,388068,0.6903
