Date,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Deliverable Volume,%Deliverble
15-10-2009,924.05,924.8,906,908.1,912.6,914.85,1031812,9.43952E+13,241818,0.2344
16-10-2009,907,934.9,898.1,917.05,917.3,920.13,1547049,1.42349E+14,266192,0.1721
17-10-2009,924.65,926.4,908,910,913.55,915.81,206712,1.89309E+13,67788,0.3279
20-10-2009,915.7,932.9,915.7,922,923.15,924.72,756177,6.99253E+13,185527,0.2453
21-10-2009,928,935.9,905.15,910.5,911.1,923.14,1024522,9.45779E+13,179839,0.1755
22-10-2009,915,915.95,860.1,868,871.4,887.92,2761779,2.45225E+14,1275919,0.462
23-10-2009,882.5,887.3,835.1,852.5,852.25,851.78,4342948,3.69923E+14,1191329,0.2743
26-10-2009,849.95,852.65,805.85,814,814.4,827.06,1331426,1.10117E+14,323333,0.2428
27-10-2009,806,806,753,757,759.25,774.01,1783442,1.3804E+14,495565,0.2779
28-10-2009,745.7,766.8,724,744,744.45,745.76,2126026,1.5855E+14,580002,0.2728
29-10-2009,731,736.8,707.75,712.8,715.75,722.23,1912670,1.38138E+14,348746,0.1823
30-10-2009,728.1,766.6,728.1,754.15,755.5,754.79,1932005,1.45825E+14,558037,0.2888
03-11-2009,752,762.3,663.2,667.4,676.2,714.35,1321544,9.44041E+13,286357,0.2167
04-11-2009,679.95,726.9,652.65,725.9,721.15,693.88,2507780,1.74009E+14,372896,0.1487
05-11-2009,720,787.5,715,783.5,776.6,747.98,2095966,1.56775E+14,271537,0.1296
06-11-2009,789.9,799.7,751.35,769.4,761.2,777.78,2393104,1.86131E+14,648780,0.2711
09-11-2009,770,819.4,767.35,816,814.6,793.96,2076325,1.64852E+14,412197,0.1985
10-11-2009,825,868,806.45,844.5,849.1,842.02,3924008,3.3041E+14,828745,0.2112
11-11-2009,853,855,830,846,848.9,845.26,2244684,1.89734E+14,654870,0.2917
12-11-2009,840.1,852,818.5,828.05,826.8,832.69,1519510,1.26528E+14,225810,0.1486
13-11-2009,825,902.55,818.2,896.15,896.2,877.33,4368771,3.83285E+14,754123,0.1726
16-11-2009,899,935,895,923.5,924.75,920.41,2543978,2.34151E+14,346606,0.1362
17-11-2009,936.05,948.7,920.1,925.95,927.45,932.63,3219838,3.0029E+14,580113,0.1802
18-11-2009,938.9,997,924,960,965.4,968.15,6170816,5.97425E+14,832723,0.1349
19-11-2009,967.85,1038.65,952.7,955,958.85,994.18,12335959,1.22642E+15,2052808,0.1664
20-11-2009,955,977,910.15,960,958.85,944.13,5943881,5.61182E+14,737123,0.124
23-11-2009,970,982,958,971.1,971.55,971.05,2672006,2.59465E+14,540985,0.2025
24-11-2009,978,1013.95,969.8,993,999.55,995.5,4617908,4.59714E+14,448432,0.0971
25-11-2009,1002.4,1040,995,1007,1003.45,1019.21,4040293,4.11793E+14,747870,0.1851
26-11-2009,971,1021.8,953,977.7,980.2,997.76,3078445,3.07155E+14,569442,0.185
27-11-2009,960,960,895,940.05,942.4,926.99,4653353,4.31361E+14,468171,0.1006
30-11-2009,967,999.9,960,993.9,993.15,989.5,2801215,2.7718E+14,297498,0.1062
01-12-2009,1042.6,1044.9,1001.1,1019.1,1015.85,1015.59,1930333,1.96042E+14,360784,0.1869
02-12-2009,1030,1051.7,1003.4,1022,1022.65,1028.87,4526690,4.65739E+14,1125113,0.2486
03-12-2009,1027,1034.8,1010.2,1017.15,1018.95,1022.84,2406802,2.46177E+14,324025,0.1346
04-12-2009,1017,1031,1006.2,1016.4,1017,1019.64,1569613,1.60044E+14,219380,0.1398
07-12-2009,1015.5,1026,941.3,942,948.9,973.02,3188051,3.10204E+14,835585,0.2621
08-12-2009,949,1020,930,1017,1012.1,988.47,4546617,4.4942E+14,1116929,0.2457
09-12-2009,990,1007,965.55,989.05,986.85,990.77,2400770,2.37862E+14,274516,0.1143
10-12-2009,981,989,968,973.9,974.95,978.14,2160224,2.11301E+14,341569,0.1581
11-12-2009,990,996.25,960,979,978.9,980.38,1916859,1.87925E+14,265809,0.1387
14-12-2009,980,988.65,967.5,974,974.9,975.77,1501129,1.46475E+14,216607,0.1443
15-12-2009,985.8,985.8,946.5,948.2,952.85,964.02,1241076,1.19642E+14,223206,0.1798
16-12-2009,943,981.35,936.05,979.05,977.85,962.15,2370192,2.28048E+14,308622,0.1302
17-12-2009,980,994.9,972.05,988,987,985.94,1920004,1.893E+14,483698,0.2519
18-12-2009,989.6,994.3,972.4,977.45,977.7,984.52,1377197,1.35588E+14,289477,0.2102
21-12-2009,990,990,956.8,961.25,962.7,972.3,1206379,1.17296E+14,313064,0.2595
22-12-2009,968,988.7,968,985.05,983.45,980.19,946275,9.27528E+13,160643,0.1698
23-12-2009,990,1020.7,987.6,1016,1018.2,1006.48,2253822,2.26842E+14,612969,0.272
24-12-2009,1025,1038.15,1010.1,1020.85,1024.9,1024.52,1311002,1.34315E+14,232213,0.1771
29-12-2009,1031,1034,1020,1023.05,1024.1,1026.35,586496,6.01952E+13,72458,0.1235
30-12-2009,1022,1030,1007.05,1012,1013.4,1015.1,669435,6.79544E+13,91598,0.1368
31-12-2009,1020,1025,1010,1013,1013.2,1017.01,783557,7.96887E+13,139125,0.1776
04-01-2010,1020,1028.4,1010.2,1025.6,1022.95,1020.3,630024,6.42816E+13,84189,0.1336
05-01-2010,1069.7,1148,1026.8,1142.2,1134.9,1099.28,3772918,4.14749E+14,771334,0.2044
06-01-2010,1140.3,1155.4,1116.2,1150,1148.95,1139.84,3226622,3.67782E+14,610856,0.1893
07-01-2010,1148,1155,1117.45,1121,1124.45,1128.51,1219081,1.37574E+14,243394,0.1997
08-01-2010,1116,1137.3,1105.1,1117,1118.05,1121.03,1224244,1.37242E+14,152751,0.1248
11-01-2010,1130,1156.8,1123,1145,1142.65,1143.65,1816697,2.07767E+14,545936,0.3005
12-01-2010,1135,1149.9,1121,1130.2,1128,1133.21,1194252,1.35334E+14,373433,0.3127
13-01-2010,1053.85,1149.9,1053.85,1147.85,1141.55,1124.24,1532182,1.72254E+14,169389,0.1106
14-01-2010,1152,1186.7,1138.8,1180,1182.1,1172.37,2340576,2.74403E+14,478074,0.2043
15-01-2010,1183.5,1206.7,1171.1,1176.2,1179.85,1189.56,2030392,2.41527E+14,583635,0.2874
18-01-2010,1170,1174.7,1155,1168.35,1168.95,1165.28,953697,1.11133E+14,232940,0.2442
19-01-2010,1170,1179.9,1148.1,1157,1155.2,1164.96,1010078,1.1767E+14,315484,0.3123
20-01-2010,1153,1175,1145,1149.9,1153.65,1160.68,1383375,1.60566E+14,190701,0.1379
21-01-2010,1153,1164.9,1120,1124.55,1124.6,1140.21,1007040,1.14824E+14,173880,0.1727
22-01-2010,1099,1114.75,1061.25,1097,1097.65,1089.38,1120356,1.22049E+14,107611,0.0961
25-01-2010,1109,1109,1048,1051.7,1054.9,1067.19,1087654,1.16074E+14,343339,0.3157
27-01-2010,1030,1049.95,948.25,948.25,960,985.68,2252188,2.21994E+14,598151,0.2656
28-01-2010,975,997.9,967.9,993.25,989.8,984.91,2287918,2.25339E+14,813921,0.3557
29-01-2010,980,998,930,979.8,985.5,959.86,2003675,1.92325E+14,301924,0.1507
01-02-2010,965.5,1009.5,960.1,994,995.65,993.83,1784178,1.77318E+14,222868,0.1249
02-02-2010,1007,1028.8,968.1,969.5,974.45,1004.94,1806795,1.81572E+14,466187,0.258
03-02-2010,989.5,1061.8,985,1056.05,1055.8,1033.28,2643594,2.73158E+14,456683,0.1728
04-02-2010,1048,1053.85,1017.65,1029,1022.95,1038.26,1895588,1.96811E+14,332481,0.1754
05-02-2010,971.1,990,938.65,960,965.2,963.98,2310198,2.22699E+14,348289,0.1508
06-02-2010,971,990,970,988,985.25,982.87,246964,2.42733E+13,33742,0.1366
08-02-2010,990,1017.9,948.25,982,983.3,984.11,3549997,3.49358E+14,558042,0.1572
09-02-2010,978,996.6,970,985,986.7,983.66,2093338,2.05914E+14,240757,0.115
10-02-2010,995,1010,952.25,960.35,960.5,988.13,2059274,2.03483E+14,198906,0.0966
11-02-2010,969.1,993.95,969.1,989.8,986.7,983.51,1379774,1.35703E+14,173090,0.1254
15-02-2010,991.7,1015,980.3,1011.95,1011.4,1001.09,1694083,1.69593E+14,197042,0.1163
16-02-2010,1015.5,1025.7,1005.1,1022.6,1022.6,1015.92,1342269,1.36364E+14,177329,0.1321
